Datetime,Schmidt_Control
1990-08-02T06:00:00Z,192.6428038863212
1990-08-03T06:00:00Z,188.0432523402492
1990-08-04T06:00:00Z,185.82760740704867
1990-08-05T06:00:00Z,189.59105725476786
1990-08-06T06:00:00Z,180.48154867208493
1990-08-07T06:00:00Z,168.71676670972764
1990-08-08T06:00:00Z,172.4002290241116
1990-08-09T06:00:00Z,170.59597953077966
1990-08-10T06:00:00Z,167.27085734539324
1990-08-11T06:00:00Z,168.41370669349112
1990-08-12T06:00:00Z,168.99377898368076
1990-08-13T06:00:00Z,171.69515596422804
1990-08-14T06:00:00Z,169.72540867779833
1990-08-15T06:00:00Z,158.75189725162792
1990-08-16T06:00:00Z,167.75906974356613
1990-08-17T06:00:00Z,172.21644150500458
1990-08-18T06:00:00Z,168.8743051487198
1990-08-19T06:00:00Z,179.0627118114426
1990-08-20T06:00:00Z,177.14444577078862
1990-08-21T06:00:00Z,161.89431388162797
1990-08-22T06:00:00Z,147.8729758128891
1990-08-23T06:00:00Z,154.08535351635933
1990-08-24T06:00:00Z,145.09498568636184
1990-08-25T06:00:00Z,151.52622515071337
1990-08-26T06:00:00Z,160.4683576481317
1990-08-27T06:00:00Z,172.4412484643148
1990-08-28T06:00:00Z,191.23438961802327
1990-08-29T06:00:00Z,199.6256751488543
1990-08-30T06:00:00Z,193.5456311564674
1990-08-31T06:00:00Z,191.4864147835078
1990-09-01T06:00:00Z,175.96125401528505
1990-09-02T06:00:00Z,184.34062112700917
1990-09-03T06:00:00Z,176.84886116069302
1990-09-04T06:00:00Z,162.61061072178262
1990-09-05T06:00:00Z,173.1514454702503
1990-09-06T06:00:00Z,186.7781140259159
1990-09-07T06:00:00Z,190.96134229289925
1990-09-08T06:00:00Z,194.07516770453324
1990-09-09T06:00:00Z,185.29287476636847
1990-09-10T06:00:00Z,181.33902298237086
1990-09-11T06:00:00Z,182.91662412504328
1990-09-12T06:00:00Z,177.68158516176447
1990-09-13T06:00:00Z,177.4044377740754
1990-09-14T06:00:00Z,170.3605211384841
1990-09-15T06:00:00Z,153.68140816159217
1990-09-16T06:00:00Z,141.2163611440729
1990-09-17T06:00:00Z,121.64327051458439
1990-09-18T06:00:00Z,114.73714281829348
1990-09-19T06:00:00Z,99.7315761024836
1990-09-20T06:00:00Z,94.04136571097241
1990-09-21T06:00:00Z,86.50851427503302
1990-09-22T06:00:00Z,76.9371531006749
1990-09-23T06:00:00Z,60.481547790055274
1990-09-24T06:00:00Z,46.95112903030354
1990-09-25T06:00:00Z,35.023974345781085
1990-09-26T06:00:00Z,31.804340940334065
1990-09-27T06:00:00Z,35.923492259761396
1990-09-28T06:00:00Z,36.31153726196813
1990-09-29T06:00:00Z,30.483518526749958
1990-09-30T06:00:00Z,25.02192532741041
1990-10-01T06:00:00Z,23.275878753598363
1990-10-02T06:00:00Z,16.022617527121444
1990-10-03T06:00:00Z,13.01339124674917
1990-10-04T06:00:00Z,6.33994711708378
1990-10-05T06:00:00Z,2.110919999398519
1990-10-06T06:00:00Z,4.982670857613493
1990-10-07T06:00:00Z,4.8704338969519885
1990-10-08T06:00:00Z,0.5371776437753077
1990-10-09T06:00:00Z,0.4133938937651126
1990-10-10T06:00:00Z,0.21286721623301239
1990-10-11T06:00:00Z,0.15385583083881638
1990-10-12T06:00:00Z,0.15661825404367374
1990-10-13T06:00:00Z,3.4319413721888274
1990-10-14T06:00:00Z,0.44299671626144044
1990-10-15T06:00:00Z,0.01799171448671107
1990-10-16T06:00:00Z,0.005503897886134126
1990-10-17T06:00:00Z,0.5076530878705467
1990-10-18T06:00:00Z,0.07664315376598493
1990-10-19T06:00:00Z,6.341881560583186e-11
1990-10-20T06:00:00Z,-3.0414057474066745e-11
1990-10-21T06:00:00Z,0.0020908658276920077
1990-10-22T06:00:00Z,0.0019444395404414369
1990-10-23T06:00:00Z,0.28956655841080076
1990-10-24T06:00:00Z,2.0453218342890622
1990-10-25T06:00:00Z,1.4489997912497418e-11
1990-10-26T06:00:00Z,1.3503927165537681
1990-10-27T06:00:00Z,2.7230099169877324e-12
1990-10-28T06:00:00Z,-1.571919361170191e-11
1990-10-29T06:00:00Z,0.4705682622174245
1990-10-30T06:00:00Z,1.318824552271488e-10
1990-10-31T06:00:00Z,3.238133043850021
1990-11-01T06:00:00Z,3.6176043334028964
1990-11-02T06:00:00Z,0.03278131681925319
1990-11-03T06:00:00Z,1.7199949681897806
1990-11-04T06:00:00Z,2.2434172202251648
1990-11-05T06:00:00Z,3.3461438478344552e-12
1990-11-06T06:00:00Z,-6.4020609333567376e-12
1990-11-07T06:00:00Z,0.3544199535915378
1990-11-08T06:00:00Z,-7.465656656418404e-11
1990-11-09T06:00:00Z,6.057630055142146e-11
1990-11-10T06:00:00Z,0.003331595967694008
1990-11-11T06:00:00Z,8.011539052002623e-11
1990-11-12T06:00:00Z,-5.45668993553106e-11
1990-11-13T06:00:00Z,-5.277005425334847e-11
1990-11-14T06:00:00Z,0.22884979127395508
1990-11-15T06:00:00Z,5.85831255808364e-11
1990-11-16T06:00:00Z,-1.0435359321371482e-11
1990-11-17T06:00:00Z,6.737528926264632e-11
1990-11-18T06:00:00Z,0.06965035019696979
1990-11-19T06:00:00Z,-6.032448615470942e-11
1990-11-20T06:00:00Z,0.4371379663066494
1990-11-21T06:00:00Z,7.637658693494589e-11
1990-11-22T06:00:00Z,2.3954307867121962e-4
1990-11-23T06:00:00Z,2.5497274677248765e-11
1990-11-24T06:00:00Z,-3.41443249779026e-14
1990-11-25T06:00:00Z,7.371759762729173e-11
1990-11-26T06:00:00Z,-4.32608597470026e-11
1990-11-27T06:00:00Z,-2.3858347078309442e-11
1990-11-28T06:00:00Z,0.4294277970738816
1990-11-29T06:00:00Z,3.445589194332597e-11
1990-11-30T06:00:00Z,2.932997515601834e-11
1990-12-01T06:00:00Z,4.485710693971955e-12
1990-12-02T06:00:00Z,0.002129837737276032
1990-12-03T06:00:00Z,0.0016853796474269188
1990-12-04T06:00:00Z,4.12199277245224e-4
1990-12-05T06:00:00Z,0.203764082156825
1990-12-06T06:00:00Z,0.03152599753240335
1990-12-07T06:00:00Z,1.4124693593449202
1990-12-08T06:00:00Z,0.8432723008550503
1990-12-09T06:00:00Z,3.900040849989538
1990-12-10T06:00:00Z,0.8762947107500787
1990-12-11T06:00:00Z,3.2090826957167335
1990-12-12T06:00:00Z,5.270017374686847
1990-12-13T06:00:00Z,0.43887628645659943
1990-12-14T06:00:00Z,0.054176763130859895
1990-12-15T06:00:00Z,0.09750573534197036
1990-12-16T06:00:00Z,0.8894718579305447
1990-12-17T06:00:00Z,1.5457490595207477
1990-12-18T06:00:00Z,3.482640931025074
1990-12-19T06:00:00Z,3.610983438222999
1990-12-20T06:00:00Z,1.531499827780586
1990-12-21T06:00:00Z,1.229660694675176
1990-12-22T06:00:00Z,2.3239631982324855
1990-12-23T06:00:00Z,0.9358714406274008
1990-12-24T06:00:00Z,1.2490956080419438
1990-12-25T06:00:00Z,1.0258230034868474
1990-12-26T06:00:00Z,0.031368179060261896
1990-12-27T06:00:00Z,0.4740824192352317
1990-12-28T06:00:00Z,0.47545668221591353
1990-12-29T06:00:00Z,7.050376303874664e-11
1990-12-30T06:00:00Z,2.9144286598029365e-4
1990-12-31T06:00:00Z,-2.5548491164715622e-11
1991-01-01T06:00:00Z,-6.204450652547127e-11
1991-01-02T06:00:00Z,0.005057719642563589
1991-01-03T06:00:00Z,3.9970200427257234e-11
1991-01-04T06:00:00Z,-1.1677359142442691e-11
1991-01-05T06:00:00Z,-1.0471210862598282e-10
1991-01-06T06:00:00Z,0.6359376314645829
1991-01-07T06:00:00Z,0.1881769005921566
1991-01-08T06:00:00Z,0.1509582153171601
1991-01-09T06:00:00Z,0.8007795533476659
1991-01-10T06:00:00Z,1.13038169435361
1991-01-11T06:00:00Z,0.6867870217177897
1991-01-12T06:00:00Z,1.736751539409475
1991-01-13T06:00:00Z,2.0857317168349097
1991-01-14T06:00:00Z,1.145722708414436
1991-01-15T06:00:00Z,1.117864580270372
1991-01-16T06:00:00Z,1.1107808870035074
1991-01-17T06:00:00Z,1.8706792523428712
1991-01-18T06:00:00Z,1.447328921969165
1991-01-19T06:00:00Z,0.8418285175244236
1991-01-20T06:00:00Z,1.4109986806702512
1991-01-21T06:00:00Z,1.919188699927944
1991-01-22T06:00:00Z,0.771233076123468
1991-01-23T06:00:00Z,0.6329761280641464
1991-01-24T06:00:00Z,1.4104625174258627
1991-01-25T06:00:00Z,0.3554776048990422
1991-01-26T06:00:00Z,0.434266237043912
1991-01-27T06:00:00Z,0.7045516229611483
1991-01-28T06:00:00Z,1.0807411608905677
1991-01-29T06:00:00Z,1.4374285205337545
1991-01-30T06:00:00Z,1.5530485908041003
1991-01-31T06:00:00Z,0.9601177137722646
1991-02-01T06:00:00Z,1.1325371540949787
1991-02-02T06:00:00Z,1.7546819833784901
1991-02-03T06:00:00Z,2.4048647171856015
1991-02-04T06:00:00Z,2.7767133556633796
1991-02-05T06:00:00Z,3.294537635907871
1991-02-06T06:00:00Z,3.2514312783815797
1991-02-07T06:00:00Z,2.8316775407402237
1991-02-08T06:00:00Z,2.822730908342923
1991-02-09T06:00:00Z,2.91344097108751
1991-02-10T06:00:00Z,2.9205760353269774
1991-02-11T06:00:00Z,2.1073831423347156
1991-02-12T06:00:00Z,1.7798329823508918
1991-02-13T06:00:00Z,2.208428614719649
1991-02-14T06:00:00Z,3.7676037400775573
1991-02-15T06:00:00Z,3.9330809892700866
1991-02-16T06:00:00Z,1.9376489505170658
1991-02-17T06:00:00Z,2.2308888052996783
1991-02-18T06:00:00Z,3.708803234236951
1991-02-19T06:00:00Z,3.7350175288268495
1991-02-20T06:00:00Z,4.314931889916053
1991-02-21T06:00:00Z,3.725980770836037
1991-02-22T06:00:00Z,4.221368788352619
1991-02-23T06:00:00Z,3.0271863102411722
1991-02-24T06:00:00Z,3.1650485059926283
1991-02-25T06:00:00Z,3.698932095129968
1991-02-26T06:00:00Z,2.6404805589405025
1991-02-27T06:00:00Z,2.5802369653925874
1991-02-28T06:00:00Z,3.358154672428061
1991-03-01T06:00:00Z,4.6823172246737235
1991-03-02T06:00:00Z,4.91189074683074
1991-03-03T06:00:00Z,5.550153844262476
1991-03-04T06:00:00Z,4.829800066201804
1991-03-05T06:00:00Z,5.114545899387196
1991-03-06T06:00:00Z,5.8980508248515395
1991-03-07T06:00:00Z,6.196257493946539
1991-03-08T06:00:00Z,5.705466654963543
1991-03-09T06:00:00Z,7.020153021229326
1991-03-10T06:00:00Z,7.11329789785119
1991-03-11T06:00:00Z,7.5513131212696045
1991-03-12T06:00:00Z,8.258666116379935
1991-03-13T06:00:00Z,9.370550094949413
1991-03-14T06:00:00Z,10.241722205088958
1991-03-15T06:00:00Z,0.7202659105156053
1991-03-16T06:00:00Z,0.23230788593613308
1991-03-17T06:00:00Z,1.9393225032443548e-5
1991-03-18T06:00:00Z,2.537174938609709
1991-03-19T06:00:00Z,4.385002323501339
1991-03-20T06:00:00Z,4.99840405804999
1991-03-21T06:00:00Z,4.426018118198564
1991-03-22T06:00:00Z,5.199958724625581
1991-03-23T06:00:00Z,5.475464237668897
1991-03-24T06:00:00Z,5.275498584733068
1991-03-25T06:00:00Z,5.385028348754304
1991-03-26T06:00:00Z,4.933068396680882
