time,FLOW,SALT,TEMP
1990-10-27T00:00:00Z,1.359208636,35,10.81417192
1990-10-28T00:00:00Z,1.24594125,35,10.60663297
1990-10-29T00:00:00Z,1.24594125,35,10.39807075
1990-10-30T00:00:00Z,1.24594125,35,10.1943458
1990-10-31T00:00:00Z,1.24594125,35,9.991942679
1990-11-01T00:00:00Z,1.24594125,35,9.790418028
1990-11-02T00:00:00Z,1.24594125,35,9.588434127
1990-11-03T00:00:00Z,1.58574341,35,9.356970654
1990-11-04T00:00:00Z,1.24594125,35,9.051418718
1990-11-05T00:00:00Z,1.24594125,35,8.765175417
1990-11-06T00:00:00Z,1.24594125,35,8.562877316
1990-11-07T00:00:00Z,1.24594125,35,8.360132884
1990-11-08T00:00:00Z,1.24594125,35,8.158438236
1990-11-09T00:00:00Z,1.24594125,35,7.905168939
1990-11-10T00:00:00Z,1.24594125,35,7.705123704
1990-11-11T00:00:00Z,1.24594125,35,7.515590624
1990-11-12T00:00:00Z,1.24594125,35,7.323605664
1990-11-13T00:00:00Z,1.132673864,35,7.133916783
1990-11-14T00:00:00Z,1.132673864,35,6.945267881
1990-11-15T00:00:00Z,1.132673864,35,6.759301508
1990-11-16T00:00:00Z,1.24594125,35,6.575081956
1990-11-17T00:00:00Z,1.132673864,35,6.391967906
1990-11-18T00:00:00Z,1.132673864,35,6.211255158
1990-11-19T00:00:00Z,1.132673864,35,6.032091808
1990-11-20T00:00:00Z,1.472476022,35,5.846197845
1990-11-21T00:00:00Z,1.24594125,35,5.54077004
1990-11-22T00:00:00Z,1.132673864,35,5.361167679
1990-11-23T00:00:00Z,1.24594125,35,5.212171845
1990-11-24T00:00:00Z,1.132673864,35,5.054045543
1990-11-25T00:00:00Z,1.132673864,35,4.887674338
1990-11-26T00:00:00Z,1.110020386,35,4.705593116
1990-11-27T00:00:00Z,1.472476022,35,4.389746538
1990-11-28T00:00:00Z,1.359208636,35,4.20383302
1990-11-29T00:00:00Z,1.24594125,35,4.061117575
1990-11-30T00:00:00Z,1.132673864,35,3.911365286
1990-12-01T00:00:00Z,1.132673864,35,3.756421973
1990-12-02T00:00:00Z,1.07604017,35,3.631383166
1990-12-03T00:00:00Z,1.042059954,35,3.353200284
1990-12-04T00:00:00Z,0.996753,35,3.116789293
1990-12-05T00:00:00Z,1.019406478,35,2.97897638
1990-12-06T00:00:00Z,1.064713432,35,2.836521498
1990-12-07T00:00:00Z,1.110020386,35,2.691257803
1990-12-08T00:00:00Z,1.132673864,35,2.545771707
1990-12-09T00:00:00Z,1.24594125,35,2.40009033
1990-12-10T00:00:00Z,1.24594125,35,2.260925515
1990-12-11T00:00:00Z,1.24594125,35,2.130146047
1990-12-12T00:00:00Z,1.24594125,35,1.995834125
1990-12-13T00:00:00Z,1.24594125,35,1.870795252
1990-12-14T00:00:00Z,1.24594125,35,1.750945189
1990-12-15T00:00:00Z,1.24594125,35,1.589666361
1990-12-16T00:00:00Z,1.132673864,35,1.468920778
1990-12-17T00:00:00Z,1.132673864,35,1.346245256
1990-12-18T00:00:00Z,1.132673864,35,1.218597908
1990-12-19T00:00:00Z,1.132673864,35,1.120229971
1990-12-20T00:00:00Z,1.121347126,35,1.016405903
1990-12-21T00:00:00Z,1.132673864,35,0.917533957
1990-12-22T00:00:00Z,1.121347126,35,0.823469229
1990-12-23T00:00:00Z,1.064713432,35,0.734117292
1990-12-24T00:00:00Z,1.042059954,35,0.64824203
1990-12-25T00:00:00Z,1.019406478,35,0.56642005
1990-12-26T00:00:00Z,0.996753,35,0.488891163
1990-12-27T00:00:00Z,0.974099522,35,0.418424903
1990-12-28T00:00:00Z,0.996753,35,0.354308023
1990-12-29T00:00:00Z,1.042059954,35,0.225503718
1990-12-30T00:00:00Z,0.974099522,35,0.147126047
1990-12-31T00:00:00Z,0.951446046,35,0.086542693
1991-01-01T00:00:00Z,0.928792568,35,0.030556023
1991-01-02T00:00:00Z,0.928792568,35,-0.023644684
1991-01-03T00:00:00Z,0.928792568,35,-0.075847756
1991-01-04T00:00:00Z,0.90613909,35,-0.108401568
1991-01-05T00:00:00Z,0.90613909,35,-0.154213967
1991-01-06T00:00:00Z,0.883485614,35,-0.210435121
1991-01-07T00:00:00Z,0.883485614,35,-0.245531822
1991-01-08T00:00:00Z,0.883485614,35,-0.275281103
1991-01-09T00:00:00Z,0.90613909,35,-0.305020556
1991-01-10T00:00:00Z,0.928792568,35,-0.318860232
1991-01-11T00:00:00Z,0.951446046,35,-0.329769381
1991-01-12T00:00:00Z,0.974099522,35,-0.369882501
1991-01-13T00:00:00Z,0.996753,35,-0.383983093
1991-01-14T00:00:00Z,1.019406478,35,-0.394191961
1991-01-15T00:00:00Z,1.064713432,35,-0.385183736
1991-01-16T00:00:00Z,1.008079738,35,-0.399875634
1991-01-17T00:00:00Z,0.883485614,35,-0.403713746
1991-01-18T00:00:00Z,1.030733216,35,-0.399216413
1991-01-19T00:00:00Z,0.951446046,35,-0.394973188
1991-01-20T00:00:00Z,0.951446046,35,-0.385640008
1991-01-21T00:00:00Z,0.951446046,35,-0.3717633
1991-01-22T00:00:00Z,0.951446046,35,-0.351274589
