Date,Mean_Daily_Discharge_cfs,Mean_Daily_Discharge_cms
2003-11-08 ,94.2,2.667446949
2003-11-09 ,227,6.427924176
2003-11-10 ,228,6.456241023
2003-11-11 ,243,6.880993722
2003-11-12 ,186,5.266933466
2003-11-13 ,255,7.220795881
2003-11-14 ,239,6.767726335
2003-11-15 ,222,6.286339943
2003-11-16 ,208,5.889904091
2003-11-17 ,212,6.003171478
2003-11-18 ,189,5.351884006
2003-11-19 ,215,6.088122017
2003-11-20 ,355,10.05248054
2003-11-21 ,335,9.486143608
2003-11-22 ,331,9.372876222
2003-11-23 ,360,10.19406477
2003-11-24 ,339,9.599410995
2003-11-25 ,291,8.240202358
2003-11-26 ,282,7.985350739
2003-11-27 ,292,8.268519205
2003-11-28 ,319,9.033074063
2003-11-29 ,292,8.268519205
2003-11-30 ,286,8.098618125
2003-12-01 ,309,8.749905597
2003-12-02 ,261,7.390696961
2003-12-03 ,159,4.502378608
2003-12-04 ,107,3.029902585
2003-12-05 ,96.9,2.743902435
2003-12-06 ,91.1,2.579664725
2003-12-07 ,108,3.058219432
2003-12-08 ,114,3.228120511
2003-12-09 ,123,3.482972131
2003-12-10 ,145,4.105942756
2003-12-11 ,105,2.973268892
2003-12-12 ,76.2,2.15774371
2003-12-13 ,86.2,2.440912176
2003-12-14 ,91.8,2.599486517
2003-12-15 ,93.3,2.641961787
2003-12-16 ,108,3.058219432
2003-12-17 ,112,3.171486818
2003-12-18 ,105,2.973268892
2003-12-19 ,120,3.398021591
2003-12-20 ,82,2.321981421
2003-12-21 ,106,3.001585739
2003-12-22 ,95.1,2.692932111
2003-12-23 ,104,2.944952046
2003-12-24 ,96.7,2.738239065
2003-12-25 ,94.6,2.678773688
2003-12-26 ,86.5,2.44940723
2003-12-27 ,95.3,2.69859548
2003-12-28 ,107,3.029902585
2003-12-29 ,101,2.860001506
2003-12-30 ,102,2.888318352
2003-12-31 ,101,2.860001506
2004-01-01 ,88.2,2.497545869
2004-01-02 ,96.9,2.743902435
2004-01-03 ,113,3.199803665
2004-01-04 ,109,3.086536279
2004-01-05 ,128,3.624556364
2004-01-06 ,95.2,2.695763796
2004-01-07 ,90.6,2.565506301
2004-01-08 ,85.5,2.421090384
2004-01-09 ,78.5,2.222872457
2004-01-10 ,80.7,2.28516952
2004-01-11 ,91.5,2.590991463
2004-01-12 ,77.6,2.197387296
2004-01-13 ,71.9,2.03598127
2004-01-14 ,79.9,2.262516043
2004-01-15 ,95.5,2.70425885
2004-01-16 ,88.6,2.508872608
2004-01-17 ,84.5,2.392773537
2004-01-18 ,105,2.973268892
2004-01-19 ,96.5,2.732575696
2004-01-20 ,76.5,2.166238764
2004-01-21 ,83.8,2.372951744
2004-01-22 ,97.5,2.760892543
2004-01-23 ,95.2,2.695763796
2004-01-24 ,85.2,2.41259533
2004-01-25 ,78.7,2.228535827
2004-01-26 ,97.7,2.766555912
2004-01-27 ,81.3,2.302159628
2004-01-28 ,90.6,2.565506301
2004-01-29 ,102,2.888318352
2004-01-30 ,110,3.114853125
2004-01-31 ,90.5,2.562674617
2004-02-01 ,89.2,2.525862716
2004-02-02 ,102,2.888318352
2004-02-03 ,93,2.633466733
2004-02-04 ,92.3,2.61364494
2004-02-05 ,96.4,2.729744011
2004-02-06 ,99,2.803367813
2004-02-07 ,95.4,2.701427165
2004-02-08 ,95,2.690100426
2004-02-09 ,96.7,2.738239065
2004-02-10 ,105,2.973268892
2004-02-11 ,93.9,2.658951895
2004-02-12 ,93,2.633466733
2004-02-13 ,93.3,2.641961787
2004-02-14 ,93,2.633466733
2004-02-15 ,96.4,2.729744011
2004-02-16 ,97.9,2.772219281
2004-02-17 ,95.2,2.695763796
2004-02-18 ,100,2.831684659
2004-02-19 ,93.1,2.636298418
2004-02-20 ,126,3.567922671
2004-02-21 ,91.5,2.590991463
2004-02-22 ,95.3,2.69859548
2004-02-23 ,98,2.775050966
2004-02-24 ,87.1,2.466397338
2004-02-25 ,75.7,2.143585287
2004-02-26 ,42.6,1.206297665
2004-02-27 ,41.1,1.163822395
2004-02-28 ,46.3,1.311069997
2004-02-29 ,43.7,1.237446196
2004-03-01 ,52.9,1.497961185
2004-03-02 ,44.4,1.257267989
2004-03-03 ,38,1.07604017
2004-03-04 ,56.2,1.591406778
2004-03-05 ,77,2.180397188
2004-03-06 ,53.1,1.503624554
2004-03-07 ,60.1,1.70184248
2004-03-08 ,62.5,1.769802912
2004-03-09 ,82.8,2.344634898
2004-03-10 ,88.9,2.517367662
2004-03-11 ,87,2.463565654
2004-03-12 ,80.5,2.279506151
2004-03-13 ,84.9,2.404100276
2004-03-14 ,90,2.548516193
2004-03-15 ,77.4,2.191723926
2004-03-16 ,91.3,2.585328094
2004-03-17 ,93.7,2.653288526
2004-03-18 ,81.3,2.302159628
2004-03-19 ,80.3,2.273842781
2004-03-20 ,83.6,2.367288375
2004-03-21 ,72,2.038812955
2004-03-22 ,72.4,2.050139693
2004-03-23 ,78.6,2.225704142
2004-03-24 ,85.6,2.423922068
2004-03-25 ,89.9,2.545684509
2004-03-26 ,92.4,2.616476625
2004-03-27 ,83,2.350298267
2004-03-28 ,97,2.746734119
2004-03-29 ,170,4.813863921
2004-03-30 ,237,6.711092642
2004-03-31 ,233,6.597825256
2004-04-01 ,232,6.569508409
2004-04-02 ,235,6.654458949
2004-04-03 ,254,7.192479034
2004-04-04 ,232,6.569508409
2004-04-05 ,222,6.286339943
2004-04-06 ,229,6.48455787
2004-04-07 ,228,6.456241023
2004-04-08 ,242,6.852676875
2004-04-09 ,221,6.258023097
2004-04-10 ,217,6.14475571
2004-04-11 ,192,5.436834546
2004-04-12 ,135,3.82277429
2004-04-13 ,117,3.313071051
2004-04-14 ,143,4.049309063
2004-04-15 ,114,3.228120511
2004-04-16 ,105,2.973268892
2004-04-17 ,119,3.369704744
2004-04-18 ,114,3.228120511
2004-04-19 ,110,3.114853125
2004-04-20 ,98.4,2.786377705
2004-04-21 ,98.8,2.797704443
2004-04-22 ,85.4,2.418258699
2004-04-23 ,89.1,2.523031031
2004-04-24 ,91.2,2.582496409
2004-04-25 ,85.8,2.429585438
2004-04-26 ,93.9,2.658951895
2004-04-27 ,95.5,2.70425885
2004-04-28 ,103,2.916635199
2004-04-29 ,106,3.001585739
2004-04-30 ,102,2.888318352
2004-05-01 ,98.6,2.792041074
2004-05-02 ,90.4,2.559842932
2004-05-03 ,101,2.860001506
2004-05-04 ,86.5,2.44940723
2004-05-05 ,80.8,2.288001205
2004-05-06 ,79.4,2.248357619
2004-05-07 ,80.3,2.273842781
2004-05-08 ,86.2,2.440912176
2004-05-09 ,91.9,2.602318202
2004-05-10 ,90.8,2.571169671
2004-05-11 ,84,2.378615114
2004-05-12 ,84.5,2.392773537
2004-05-13 ,81.3,2.302159628
2004-05-14 ,80.2,2.271011097
2004-05-15 ,83.5,2.36445669
2004-05-16 ,86.1,2.438080492
2004-05-17 ,87,2.463565654
2004-05-18 ,78,2.208714034
2004-05-19 ,78.7,2.228535827
2004-05-20 ,78.2,2.214377403
2004-05-21 ,132,3.73782375
2004-05-22 ,145,4.105942756
2004-05-23 ,193,5.465151392
2004-05-24 ,247,6.994261108
2004-05-25 ,287,8.126934972
2004-05-26 ,289,8.183568665
2004-05-27 ,336,9.514460455
2004-05-28 ,410,11.6099071
2004-05-29 ,438,12.40277881
2004-05-30 ,361,10.22238162
2004-05-31 ,376,10.64713432
2004-06-01 ,397,11.2417881
2004-06-02 ,392,11.10020386
2004-06-03 ,402,11.38337233
2004-06-04 ,417,11.80812503
2004-06-05 ,439,12.43109565
2004-06-06 ,443,12.54436304
2004-06-07 ,451,12.77089781
2004-06-08 ,431,12.20456088
2004-06-09 ,360,10.19406477
2004-06-10 ,287,8.126934972
2004-06-11 ,196,5.550101932
2004-06-12 ,180,5.097032387
2004-06-13 ,186,5.266933466
2004-06-14 ,181,5.125349233
2004-06-15 ,225,6.371290483
2004-06-16 ,286,8.098618125
2004-06-17 ,307,8.693271904
2004-06-18 ,300,8.495053978
2004-06-19 ,306,8.664955057
2004-06-20 ,301,8.523370824
2004-06-21 ,305,8.636638211
2004-06-22 ,314,8.89148983
2004-06-23 ,243,6.880993722
2004-06-24 ,193,5.465151392
2004-06-25 ,194,5.493468239
2004-06-26 ,195,5.521785085
2004-06-27 ,195,5.521785085
2004-06-28 ,194,5.493468239
2004-06-29 ,220,6.22970625
2004-06-30 ,246,6.965944262
2004-07-01 ,327,9.259608836
2004-07-02 ,354,10.02416369
2004-07-03 ,349,9.882579461
2004-07-04 ,243,6.880993722
2004-07-05 ,238,6.739409489
2004-07-06 ,235,6.654458949
2004-07-07 ,241,6.824360029
2004-07-08 ,271,7.673865426
2004-07-09 ,306,8.664955057
2004-07-10 ,306,8.664955057
2004-07-11 ,294,8.325152898
2004-07-12 ,288,8.155251818
2004-07-13 ,284,8.041984432
2004-07-14 ,319,9.033074063
2004-07-15 ,326,9.231291989
2004-07-16 ,327,9.259608836
2004-07-17 ,314,8.89148983
2004-07-18 ,307,8.693271904
2004-07-19 ,286,8.098618125
2004-07-20 ,290,8.211885512
2004-07-21 ,287,8.126934972
2004-07-22 ,279,7.900400199
2004-07-23 ,250,7.079211648
2004-07-24 ,191,5.408517699
2004-07-25 ,169,4.785547074
2004-07-26 ,162,4.587329148
2004-07-27 ,98.8,2.797704443
2004-07-28 ,67,1.897228722
2004-07-29 ,69.2,1.959525784
2004-07-30 ,76.2,2.15774371
2004-07-31 ,67.6,1.91421883
2004-08-01 ,67,1.897228722
2004-08-02 ,56.7,1.605565202
2004-08-03 ,77.5,2.194555611
2004-08-04 ,70.9,2.007664423
2004-08-05 ,80.5,2.279506151
2004-08-06 ,103,2.916635199
2004-08-07 ,129,3.65287321
2004-08-08 ,142,4.020992216
2004-08-09 ,135,3.82277429
2004-08-10 ,127,3.596239517
2004-08-11 ,130,3.681190057
2004-08-12 ,131,3.709506904
2004-08-13 ,129,3.65287321
2004-08-14 ,131,3.709506904
2004-08-15 ,135,3.82277429
2004-08-16 ,130,3.681190057
2004-08-17 ,127,3.596239517
2004-08-18 ,112,3.171486818
2004-08-19 ,100,2.831684659
2004-08-20 ,99.4,2.814694551
2004-08-21 ,100,2.831684659
2004-08-22 ,98.8,2.797704443
2004-08-23 ,93.8,2.65612021
2004-08-24 ,93.6,2.650456841
2004-08-25 ,98.3,2.78354602
2004-08-26 ,98.9,2.800536128
2004-08-27 ,101,2.860001506
2004-08-28 ,95,2.690100426
2004-08-29 ,95.4,2.701427165
2004-08-30 ,93.9,2.658951895
2004-08-31 ,91.5,2.590991463
2004-09-01 ,102,2.888318352
2004-09-02 ,102,2.888318352
2004-09-03 ,108,3.058219432
2004-09-04 ,112,3.171486818
2004-09-05 ,109,3.086536279
2004-09-06 ,106,3.001585739
2004-09-07 ,100,2.831684659
2004-09-08 ,93,2.633466733
2004-09-09 ,95.4,2.701427165
2004-09-10 ,92.2,2.610813256
2004-09-11 ,88.4,2.503209239
2004-09-12 ,90.6,2.565506301
2004-09-13 ,74.6,2.112436756
2004-09-14 ,59.5,1.684852372
2004-09-15 ,64.4,1.823604921
2004-09-16 ,54.9,1.554594878
2004-09-17 ,59.2,1.676357318
2004-09-18 ,61.5,1.741486065
2004-09-19 ,63,1.783961335
2004-09-20 ,47.3,1.339386844
2004-09-21 ,31.9,0.903307406
2004-09-22 ,28.5,0.807030128
2004-09-23 ,39.2,1.110020386
2004-09-24 ,41.6,1.177980818
2004-09-25 ,40.1,1.135505548
2004-09-26 ,45.2,1.279921466
2004-09-27 ,45.5,1.28841652
2004-09-28 ,33.9,0.959941099
2004-09-29 ,28.2,0.798535074
2004-09-30 ,29.3,0.829683605
2004-10-01 ,27.4,0.775881597
2004-10-02 ,19.7,0.557841878
2004-10-03 ,25.2,0.713584534
2004-10-04 ,19.7,0.557841878
2004-10-05 ,19.7,0.557841878
2004-10-06 ,21.4,0.605980517
2004-10-07 ,17.9,0.506871554
2004-10-08 ,28.5,0.807030128
2004-10-09 ,25,0.707921165
2004-10-10 ,23.4,0.66261421
2004-10-11 ,19.3,0.546515139
2004-10-12 ,20.6,0.58332704
2004-10-13 ,14.6,0.41342596
2004-10-14 ,17.4,0.492713131
2004-10-15 ,26.4,0.74756475
2004-10-16 ,22.8,0.645624102
2004-10-17 ,20.8,0.588990409
2004-10-18 ,24.7,0.699426111
2004-10-19 ,19.3,0.546515139
2004-10-20 ,24.3,0.688099372
2004-10-21 ,22.1,0.62580231
2004-10-22 ,25.1,0.710752849
2004-10-23 ,38.1,1.078871855
2004-10-24 ,28.4,0.804198443
2004-10-25 ,20.7,0.586158724
2004-10-26 ,22.4,0.634297364
2004-10-27 ,25.7,0.727742957
2004-10-28 ,55,1.557426563
2004-10-29 ,93.9,2.658951895
2004-10-30 ,111,3.143169972
2004-10-31 ,92.1,2.607981571
2004-11-01 ,90.8,2.571169671
2004-11-02 ,96.3,2.726912327
2004-11-03 ,174,4.927131307
2004-11-04 ,223,6.31465679
2004-11-05 ,217,6.14475571
2004-11-06 ,206,5.833270398
2004-11-07 ,205,5.804953551
2004-11-08 ,195,5.521785085
2004-11-09 ,182,5.15366608
2004-11-10 ,191,5.408517699
2004-11-11 ,181,5.125349233
2004-11-12 ,174,4.927131307
2004-11-13 ,175,4.955448154
2004-11-14 ,159,4.502378608
2004-11-15 ,162,4.587329148
2004-11-16 ,166,4.700596534
2004-11-17 ,160,4.530695455
2004-11-18 ,166,4.700596534
2004-11-19 ,170,4.813863921
2004-11-20 ,192,5.436834546
2004-11-21 ,185,5.23861662
2004-11-22 ,188,5.323567159
2004-11-23 ,177,5.012081847
2004-11-24 ,162,4.587329148
2004-11-25 ,162,4.587329148
2004-11-26 ,163,4.615645994
2004-11-27 ,192,5.436834546
2004-11-28 ,189,5.351884006
2004-11-29 ,157,4.445744915
2004-11-30 ,159,4.502378608
2004-12-01 ,203,5.748319858
2004-12-02 ,214,6.059805171
2004-12-03 ,164,4.643962841
2004-12-04 ,137,3.879407983
2004-12-05 ,119,3.369704744
2004-12-06 ,136,3.851091137
2004-12-07 ,161,4.559012301
2004-12-08 ,137,3.879407983
2004-12-09 ,110,3.114853125
2004-12-10 ,130,3.681190057
2004-12-11 ,144,4.077625909
2004-12-12 ,161,4.559012301
2004-12-13 ,214,6.059805171
2004-12-14 ,183,5.181982926
2004-12-15 ,154,4.360794375
2004-12-16 ,218,6.173072557
2004-12-17 ,141,3.992675369
2004-12-18 ,125,3.539605824
2004-12-19 ,105,2.973268892
2004-12-20 ,120,3.398021591
2004-12-21 ,135,3.82277429
2004-12-22 ,129,3.65287321
2004-12-23 ,119,3.369704744
2004-12-24 ,114,3.228120511
2004-12-25 ,123,3.482972131
2004-12-26 ,99.1,2.806199497
2004-12-27 ,85.9,2.432417122
2004-12-28 ,85.4,2.418258699
2004-12-29 ,84,2.378615114
2004-12-30 ,66.7,1.888733668
2004-12-31 ,61.2,1.732991011
2005-01-01 ,61.9,1.752812804
2005-01-02 ,75.9,2.149248656
2005-01-03 ,77.1,2.183228872
2005-01-04 ,76.3,2.160575395
2005-01-05 ,80.2,2.271011097
2005-01-06 ,79,2.237030881
2005-01-07 ,75,2.123763494
2005-01-08 ,71.9,2.03598127
2005-01-09 ,73.3,2.075624855
2005-01-10 ,72.8,2.061466432
2005-01-11 ,79.3,2.245525935
2005-01-12 ,102,2.888318352
2005-01-13 ,67.8,1.919882199
2005-01-14 ,63.7,1.803783128
2005-01-15 ,57.2,1.619723625
2005-01-16 ,60,1.699010796
2005-01-17 ,59.7,1.690515742
2005-01-18 ,71.1,2.013327793
2005-01-19 ,65.9,1.86608019
2005-01-20 ,75,2.123763494
2005-01-21 ,77.6,2.197387296
2005-01-22 ,84.4,2.389941852
2005-01-23 ,67.6,1.91421883
2005-01-24 ,63.9,1.809446497
2005-01-25 ,80,2.265347727
2005-01-26 ,81.3,2.302159628
2005-01-27 ,80.9,2.290832889
2005-01-28 ,80.8,2.288001205
2005-01-29 ,83.4,2.361625006
2005-01-30 ,85.3,2.415427014
2005-01-31 ,94.3,2.670278634
2005-02-01 ,89.2,2.525862716
2005-02-02 ,84,2.378615114
2005-02-03 ,81.6,2.310654682
2005-02-04 ,79.5,2.251189304
2005-02-05 ,82.6,2.338971528
2005-02-06 ,84.1,2.381446798
2005-02-07 ,82.5,2.336139844
2005-02-08 ,81.9,2.319149736
2005-02-09 ,83.4,2.361625006
2005-02-10 ,82.8,2.344634898
2005-02-11 ,81,2.293664574
2005-02-12 ,76.6,2.169070449
2005-02-13 ,90.9,2.574001355
2005-02-14 ,84.9,2.404100276
2005-02-15 ,94.3,2.670278634
2005-02-16 ,103,2.916635199
2005-02-17 ,115,3.256437358
2005-02-18 ,129,3.65287321
2005-02-19 ,140,3.964358523
2005-02-20 ,153,4.332477529
2005-02-21 ,138,3.90772483
2005-02-22 ,139,3.936041676
2005-02-23 ,135,3.82277429
2005-02-24 ,206,5.833270398
2005-02-25 ,227,6.427924176
2005-02-26 ,219,6.201389404
2005-02-27 ,216,6.116438864
2005-02-28 ,214,6.059805171
2005-03-01 ,205,5.804953551
2005-03-02 ,202,5.720003012
2005-03-03 ,206,5.833270398
2005-03-04 ,196,5.550101932
2005-03-05 ,191,5.408517699
2005-03-06 ,196,5.550101932
2005-03-07 ,198,5.606735625
2005-03-08 ,190,5.380200852
2005-03-09 ,197,5.578418779
2005-03-10 ,211,5.974854631
2005-03-11 ,194,5.493468239
2005-03-12 ,190,5.380200852
2005-03-13 ,188,5.323567159
2005-03-14 ,184,5.210299773
2005-03-15 ,190,5.380200852
2005-03-16 ,196,5.550101932
2005-03-17 ,197,5.578418779
2005-03-18 ,197,5.578418779
2005-03-19 ,201,5.691686165
2005-03-20 ,193,5.465151392
2005-03-21 ,185,5.23861662
2005-03-22 ,176,4.983765
2005-03-23 ,183,5.181982926
2005-03-24 ,179,5.06871554
2005-03-25 ,177,5.012081847
2005-03-26 ,181,5.125349233
2005-03-27 ,187,5.295250313
2005-03-28 ,177,5.012081847
2005-03-29 ,182,5.15366608
2005-03-30 ,204,5.776636705
2005-03-31 ,192,5.436834546
2005-04-01 ,188,5.323567159
2005-04-02 ,183,5.181982926
2005-04-03 ,196,5.550101932
2005-04-04 ,191,5.408517699
2005-04-05 ,193,5.465151392
2005-04-06 ,221,6.258023097
2005-04-07 ,202,5.720003012
2005-04-08 ,175,4.955448154
2005-04-09 ,174,4.927131307
2005-04-10 ,176,4.983765
2005-04-11 ,158,4.474061762
2005-04-12 ,168,4.757230227
2005-04-13 ,155,4.389111222
2005-04-14 ,153,4.332477529
2005-04-15 ,154,4.360794375
2005-04-16 ,173,4.89881446
2005-04-17 ,167,4.728913381
2005-04-18 ,161,4.559012301
2005-04-19 ,182,5.15366608
2005-04-20 ,190,5.380200852
2005-04-21 ,124,3.511288977
2005-04-22 ,122,3.454655284
2005-04-23 ,158,4.474061762
2005-04-24 ,156,4.417428068
2005-04-25 ,143,4.049309063
2005-04-26 ,140,3.964358523
2005-04-27 ,147,4.162576449
2005-04-28 ,147,4.162576449
2005-04-29 ,149,4.219210142
2005-04-30 ,146,4.134259602
2005-05-01 ,131,3.709506904
2005-05-02 ,118,3.341387898
2005-05-03 ,106,3.001585739
2005-05-04 ,117,3.313071051
2005-05-05 ,127,3.596239517
2005-05-06 ,161,4.559012301
2005-05-07 ,124,3.511288977
2005-05-08 ,118,3.341387898
2005-05-09 ,110,3.114853125
2005-05-10 ,137,3.879407983
2005-05-11 ,157,4.445744915
2005-05-12 ,89.3,2.528694401
2005-05-13 ,132,3.73782375
2005-05-14 ,130,3.681190057
2005-05-15 ,159,4.502378608
2005-05-16 ,152,4.304160682
2005-05-17 ,147,4.162576449
2005-05-18 ,105,2.973268892
2005-05-19 ,98.5,2.789209389
2005-05-20 ,69.7,1.973684207
2005-05-21 ,85.4,2.418258699
2005-05-22 ,96.8,2.74107075
2005-05-23 ,95.7,2.709922219
2005-05-24 ,97.7,2.766555912
2005-05-25 ,90.5,2.562674617
2005-05-26 ,97.9,2.772219281
2005-05-27 ,102,2.888318352
2005-05-28 ,97.4,2.758060858
2005-05-29 ,103,2.916635199
2005-05-30 ,103,2.916635199
2005-05-31 ,105,2.973268892
2005-06-01 ,106,3.001585739
2005-06-02 ,102,2.888318352
2005-06-03 ,55.7,1.577248355
2005-06-04 ,93.3,2.641961787
2005-06-05 ,106,3.001585739
2005-06-06 ,71.1,2.013327793
2005-06-07 ,26.8,0.758891489
2005-06-08 ,25,0.707921165
2005-06-09 ,30.1,0.852337082
2005-06-10 ,34.4,0.974099523
2005-06-11 ,32.7,0.925960884
2005-06-12 ,33.9,0.959941099
2005-06-13 ,26.2,0.741901381
2005-06-14 ,28.5,0.807030128
2005-06-15 ,32,0.906139091
2005-06-16 ,40.2,1.138337233
2005-06-17 ,55.5,1.571584986
2005-06-18 ,50.6,1.432832438
2005-06-19 ,40.4,1.144000602
2005-06-20 ,36,1.019406477
2005-06-21 ,32.3,0.914634145
2005-06-22 ,37.5,1.061881747
2005-06-23 ,34.5,0.976931207
2005-06-24 ,31.1,0.880653929
2005-06-25 ,33.5,0.948614361
2005-06-26 ,26.4,0.74756475
2005-06-27 ,25.7,0.727742957
2005-06-28 ,23.3,0.659782526
2005-06-29 ,26.8,0.758891489
2005-06-30 ,18.2,0.515366608
2005-07-01 ,15.4,0.436079438
2005-07-02 ,20.8,0.588990409
2005-07-03 ,20.9,0.591822094
2005-07-04 ,13.3,0.37661406
2005-07-05 ,18.4,0.521029977
2005-07-06 ,23.9,0.676772634
2005-07-07 ,35.2,0.996753
2005-07-08 ,27.6,0.781544966
2005-07-09 ,23.3,0.659782526
2005-07-10 ,19.6,0.555010193
2005-07-11 ,21,0.594653778
2005-07-12 ,18.4,0.521029977
2005-07-13 ,17.4,0.492713131
2005-07-14 ,14.7,0.416257645
2005-07-15 ,21.5,0.608812202
2005-07-16 ,21.4,0.605980517
2005-07-17 ,18.9,0.535188401
2005-07-18 ,14.3,0.404930906
2005-07-19 ,9.16,0.259382315
2005-07-20 ,20.8,0.588990409
2005-07-21 ,18.9,0.535188401
2005-07-22 ,14.4,0.407762591
2005-07-23 ,13.5,0.382277429
2005-07-24 ,11.9,0.336970474
2005-07-25 ,11.3,0.319980366
2005-07-26 ,17.2,0.487049761
2005-07-27 ,24.8,0.702257795
2005-07-28 ,20.2,0.572000301
2005-07-29 ,19.7,0.557841878
2005-07-30 ,26.1,0.739069696
2005-07-31 ,18,0.509703239
2005-08-01 ,15.6,0.441742807
2005-08-02 ,19.1,0.54085177
2005-08-03 ,16.1,0.45590123
2005-08-04 ,15.8,0.447406176
2005-08-05 ,22.3,0.631465679
2005-08-06 ,21.3,0.603148832
2005-08-07 ,18.7,0.529525031
2005-08-08 ,17.4,0.492713131
2005-08-09 ,17.8,0.504039869
2005-08-10 ,17.3,0.489881446
2005-08-11 ,15.6,0.441742807
2005-08-12 ,18.7,0.529525031
2005-08-13 ,19.9,0.563505247
2005-08-14 ,20.7,0.586158724
2005-08-15 ,17.8,0.504039869
2005-08-16 ,23.3,0.659782526
2005-08-17 ,24.4,0.690931057
2005-08-18 ,26.9,0.761723173
2005-08-19 ,22.3,0.631465679
2005-08-20 ,31.7,0.897644037
2005-08-21 ,25.8,0.730574642
2005-08-22 ,20.4,0.57766367
2005-08-23 ,28.7,0.812693497
2005-08-24 ,22.3,0.631465679
2005-08-25 ,23.3,0.659782526
2005-08-26 ,28.3,0.801366759
2005-08-27 ,25.5,0.722079588
2005-08-28 ,20.4,0.57766367
2005-08-29 ,15.6,0.441742807
2005-08-30 ,16.6,0.470059653
2005-08-31 ,15.4,0.436079438
2005-09-01 ,15.8,0.447406176
2005-09-02 ,12.6,0.356792267
2005-09-03 ,13.5,0.382277429
2005-09-04 ,14.9,0.421921014
2005-09-05 ,12.8,0.362455636
2005-09-06 ,11.7,0.331307105
2005-09-07 ,11.6,0.32847542
2005-09-08 ,1.8,0.050970324
2005-09-09 ,13.5,0.382277429
2005-09-10 ,10.6,0.300158574
2005-09-11 ,16.2,0.458732915
2005-09-12 ,17.3,0.489881446
2005-09-13 ,13.2,0.373782375
2005-09-14 ,10.2,0.288831835
2005-09-15 ,10.7,0.302990259
2005-09-16 ,8.83,0.250037755
2005-09-17 ,13.8,0.390772483
2005-09-18 ,12,0.339802159
2005-09-19 ,15.7,0.444574491
2005-09-20 ,10.9,0.308653628
2005-09-21 ,11.7,0.331307105
2005-09-22 ,12.7,0.359623952
2005-09-23 ,8.17,0.231348637
2005-09-24 ,11.3,0.319980366
2005-09-25 ,27.6,0.781544966
2005-09-26 ,11.5,0.325643736
2005-09-27 ,15.2,0.430416068
2005-09-28 ,16.1,0.45590123
2005-09-29 ,6.18,0.174998112
2005-09-30 ,8.71,0.246639734
2005-10-01 ,13.3,0.37661406
2005-10-02 ,16.3,0.461564599
2005-10-03 ,8.1,0.229366457
2005-10-04 ,9.9,0.280336781
2005-10-05 ,15.5,0.438911122
2005-10-06 ,9.01,0.255134788
2005-10-07 ,14,0.396435852
2005-10-08 ,19,0.538020085
2005-10-09 ,21,0.594653778
2005-10-10 ,15,0.424752699
2005-10-11 ,8,0.226534773
2005-10-12 ,6,0.16990108
2005-10-13 ,6.64,0.188023861
2005-10-14 ,5.29,0.149796118
2005-10-15 ,7.02,0.198784263
2005-10-16 ,6.8,0.192554557
2005-10-17 ,10,0.283168466
2005-10-18 ,5.06,0.143283244
2005-10-19 ,1.3,0.036811901
2005-10-20 ,4.8,0.135920864
2005-10-21 ,7.25,0.205297138
2005-10-22 ,8.8,0.24918825
2005-10-23 ,5.16,0.146114928
2005-10-24 ,2.76,0.078154497
2005-10-25 ,2.23,0.063146568
2005-10-26 ,4.58,0.129691157
2005-10-27 ,2.04,0.057766367
2005-10-28 ,3.07,0.086932719
2005-10-29 ,1.74,0.049271313
2005-10-30 ,2.47,0.069942611
2005-10-31 ,2.06,0.058332704
2005-11-01 ,151,4.275843835
2005-11-02 ,241,6.824360029
2005-11-03 ,236,6.682775796
2005-11-04 ,232,6.569508409
2005-11-05 ,240,6.796043182
2005-11-06 ,241,6.824360029
2005-11-07 ,224,6.342973637
2005-11-08 ,219,6.201389404
2005-11-09 ,228,6.456241023
2005-11-10 ,210,5.946537784
2005-11-11 ,201,5.691686165
2005-11-12 ,194,5.493468239
2005-11-13 ,207,5.861587245
2005-11-14 ,179,5.06871554
2005-11-15 ,192,5.436834546
2005-11-16 ,188,5.323567159
2005-11-17 ,178,5.040398693
2005-11-18 ,184,5.210299773
2005-11-19 ,188,5.323567159
2005-11-20 ,189,5.351884006
2005-11-21 ,187,5.295250313
2005-11-22 ,185,5.23861662
2005-11-23 ,190,5.380200852
2005-11-24 ,185,5.23861662
2005-11-25 ,141,3.992675369
2005-11-26 ,190,5.380200852
2005-11-27 ,191,5.408517699
2005-11-28 ,193,5.465151392
2005-11-29 ,199,5.635052472
2005-11-30 ,187,5.295250313
2005-12-01 ,191,5.408517699
2005-12-02 ,173,4.89881446
2005-12-03 ,248,7.022577955
2005-12-04 ,261,7.390696961
2005-12-05 ,226,6.39960733
2005-12-06 ,256,7.249112728
2005-12-07 ,254,7.192479034
2005-12-08 ,248,7.022577955
2005-12-09 ,239,6.767726335
2005-12-10 ,242,6.852676875
2005-12-11 ,234,6.626142103
2005-12-12 ,231,6.541191563
2005-12-13 ,227,6.427924176
2005-12-14 ,159,4.502378608
2005-12-15 ,98.5,2.789209389
2005-12-16 ,107,3.029902585
2005-12-17 ,78.3,2.217209088
2005-12-18 ,99.5,2.817526236
2005-12-19 ,101,2.860001506
2005-12-20 ,102,2.888318352
2005-12-21 ,96,2.718417273
2005-12-22 ,94.3,2.670278634
2005-12-23 ,83.9,2.375783429
2005-12-24 ,54.6,1.546099824
